Distance_(pixels),Gray_Value
1569,17.6181
1570,17.5694
1571,17.3681
1572,17.1597
1573,17.0417
1574,16.9861
1575,16.9861
1576,16.6667
1577,16.6736
1578,16.4028
1579,16.2778
1580,16.2708
1581,15.9167
1582,15.9236
1583,15.8889
1584,15.7292
1585,15.5556
1586,15.6597
1587,15.5903
1588,15.3681
1589,15.1944
1590,15.2222
1591,15.3125
1592,15.1736
1593,15.1111
1594,15.0417
1595,15.0000
1596,15.0069
1597,15.1181
1598,15.0208
1599,14.9375
1600,14.8333
1601,14.8194
1602,14.7361
1603,14.7431
1604,14.7986
1605,14.8264
1606,14.8403
1607,14.6528
1608,14.6944
1609,14.7222
1610,14.7292
1611,14.7986
1612,14.7917
1613,14.8889
1614,14.8125
1615,14.8472
1616,14.8750
1617,15.1250
1618,15.1181
1619,14.8681
1620,14.9097
1621,15.1042
1622,15.0972
1623,15.2500
1624,15.3750
1625,15.4306
1626,15.5625
1627,15.4792
1628,15.5139
1629,15.6181
1630,16.0347
1631,15.8611
1632,16.1528
1633,16.3403
1634,16.3264
1635,16.5486
1636,16.5347
1637,16.6667
1638,16.9236
1639,17.0278
1640,17.4375
1641,17.4722
1642,17.6667
1643,17.8194
1644,17.9167
1645,18.2917
1646,18.5417
1647,18.7292
1648,18.9306
1649,19.3819
1650,19.5833
1651,19.5903
1652,20.0903
1653,20.3264
1654,20.6389
1655,21.0556
1656,21.3125
1657,21.7014
1658,22.0139
1659,22.6111
1660,22.9792
1661,23.4653
1662,23.8958
1663,24.2083
1664,24.4375
1665,24.9236
1666,25.7361
1667,26.2639
1668,26.8681
1669,27.4306
1670,27.8056
1671,28.5625
1672,29.2153
1673,29.9444
1674,30.6667
1675,31.3611
1676,31.9028
1677,32.6250
1678,33.4306
1679,34.4861
1680,35.4097
1681,36.2569
1682,37.6736
1683,38.9028
1684,40.2847
1685,41.1458
1686,42.2014
1687,43.5208
1688,44.7986
1689,45.8403
1690,46.9722
1691,48.8611
1692,50.5069
1693,52.2986
1694,54.0069
1695,56.3472
1696,58.5208
1697,60.6944
1698,62.9375
1699,65.6042
1700,68.0694
1701,70.1667
1702,72.4097
1703,74.4514
1704,76.3542
1705,78.0069
1706,79.6528
1707,81.2986
1708,82.8125
1709,84.4028
1710,86.0764
1711,87.8333
1712,89.2361
1713,90.6736
1714,92.0486
1715,93.2292
1716,94.6875
1717,95.4306
1718,96.5486
1719,97.5208
1720,98.3750
1721,99.2153
1722,99.9167
1723,100.4653
1724,100.9583
1725,101.5417
1726,101.8403
1727,101.9375
1728,102.0208
1729,101.8403
1730,101.6042
1731,101.4167
1732,100.8611
1733,100.5208
1734,100.0903
1735,99.1667
1736,98.2708
1737,97.2778
1738,96.1806
1739,95.1181
1740,93.9167
1741,92.6528
