Distance_(pixels),Gray_Value
1858,53.2549
1859,53.6667
1860,53.8627
1861,54.4706
1862,54.8725
1863,55.3873
1864,55.6716
1865,56.2990
1866,56.6961
1867,56.8873
1868,57.5049
1869,57.8578
1870,58.2500
1871,58.9363
1872,59.4559
1873,59.8824
1874,60.3676
1875,61.0441
1876,61.6324
1877,62.2745
1878,62.8775
1879,63.1961
1880,63.9216
1881,64.2745
1882,64.9510
1883,65.4314
1884,66.0980
1885,66.7745
1886,67.4706
1887,67.7549
1888,68.3824
1889,68.9510
1890,69.3333
1891,69.6961
1892,70.4265
1893,70.7990
1894,71.2206
1895,71.6176
1896,72.0147
1897,72.2451
1898,72.4853
1899,72.9951
1900,73.4363
1901,73.6618
1902,74.0441
1903,74.2549
1904,74.4412
1905,74.9608
1906,75.4069
1907,75.8137
1908,76.2647
1909,76.5539
1910,76.8676
1911,77.4118
1912,77.8480
1913,78.3333
1914,79.0245
1915,80.1961
1916,80.6716
1917,81.6618
1918,82.6373
1919,83.7059
1920,84.5931
1921,85.7647
1922,86.9853
1923,88.2892
1924,89.7500
1925,91.3676
1926,93.2745
1927,94.8676
1928,96.4706
1929,98.1520
1930,100.0686
1931,101.5735
1932,103.2157
1933,104.9265
1934,106.5539
1935,107.9657
1936,109.5882
1937,111.0490
1938,112.4314
1939,113.7402
1940,115.0833
1941,115.6324
1942,116.3627
1943,117.0637
1944,117.4118
1945,117.5441
1946,117.4363
1947,116.9804
1948,116.6324
1949,116.0980
1950,115.4363
1951,114.2059
1952,113.0196
1953,111.5049
1954,110.0735
1955,108.4608
1956,106.6176
1957,105.1274
1958,103.2647
1959,101.6618
1960,99.6569
1961,98.1667
1962,96.3726
1963,94.7353
1964,93.2696
1965,91.7696
1966,90.2451
1967,89.0637
1968,88.1373
1969,86.8971
1970,86.0343
1971,85.3627
1972,84.4216
1973,83.5980
1974,83.0392
1975,82.3284
1976,82.0000
1977,81.2451
1978,80.4755
1979,80.1226
1980,79.6569
1981,79.3088
1982,78.6667
1983,78.5686
1984,78.3186
1985,77.8186
1986,77.3333
1987,77.0098
1988,76.7745
1989,76.4804
1990,76.1961
1991,76.0784
1992,75.8137
1993,75.4510
1994,74.8873
1995,74.6863
1996,74.5147
1997,74.0147
1998,73.5980
1999,72.9314
2000,72.7255
2001,72.1373
2002,71.6324
2003,71.2549
2004,70.5980
2005,70.3137
2006,69.7549
2007,69.2941
2008,68.7304
2009,68.2304
2010,67.4461
2011,66.8627
2012,66.4510
2013,65.9706
2014,65.2892
2015,64.6814
2016,64.2353
2017,63.4510
2018,63.1471
2019,62.7206
2020,61.9755
2021,61.4265
2022,61.0588
2023,60.3382
2024,59.7990
2025,59.2941
2026,58.8284
2027,58.3627
2028,57.7892
2029,57.3333
2030,56.7647
2031,56.4265
2032,55.9461
2033,55.5294
2034,55.1569
2035,54.6471
2036,54.1520
2037,53.5637
2038,53.3480
2039,53.0441
2040,52.9951
2041,52.1618
2042,52.0686
2043,51.7353
2044,51.2353
2045,51.0294
2046,50.6176
2047,50.2598
2048,49.9069
2049,49.4608
2050,49.4314
2051,49.1422
2052,48.9167
2053,48.7304
2054,48.4363
2055,48.2010
2056,47.9853
2057,47.5441
2058,47.3333
2059,47.0196
2060,47.0882
2061,47.1225
2062,46.7010
2063,46.7892
2064,46.5343
2065,46.4706
2066,46.5686
2067,46.2402
2068,46.5196
2069,46.3039
2070,46.3971
2071,46.2304
2072,46.2745
2073,46.3235
2074,46.4559
2075,46.6961
2076,46.4804
2077,46.7990
2078,46.5931
2079,46.5686
2080,46.8284
2081,46.8333
2082,46.9559
2083,47.1667
2084,47.3382
2085,47.5784
2086,47.8284
2087,48.0735
2088,48.5490
2089,48.8088
2090,48.9804
2091,49.3922
2092,49.7255
2093,49.7402
2094,50.0196
2095,50.5588
2096,50.7843
2097,51.0784
2098,51.5147
2099,51.8775
2100,52.2304
2101,52.4755
2102,53.1029
2103,53.4167
2104,53.8186
2105,54.2402
2106,54.6176
2107,55.0588
2108,55.6765
2109,56.2843
2110,56.7843
2111,57.2353
2112,57.6520
2113,58.2157
2114,58.6127
2115,59.1667
2116,59.7647
2117,60.4363
2118,60.8725
2119,61.3039
2120,61.8922
2121,62.4069
2122,63.0686
2123,63.8186
2124,64.4069
2125,65.0686
2126,65.5784
2127,66.0686
2128,66.5980
2129,67.3186
2130,67.8627
2131,68.4510
2132,68.9951
2133,69.5098
2134,70.1471
2135,70.4755
2136,70.8529
2137,71.4363
2138,72.2108
2139,72.3284
2140,72.8088
2141,73.0980
2142,73.4461
2143,73.8382
2144,74.2941
2145,74.8235
2146,75.1127
2147,75.2010
2148,75.7157
2149,75.9608
2150,76.3726
2151,76.3235
2152,76.9559
2153,77.0539
2154,77.5245
2155,78.0637
2156,78.4657
2157,78.9902
2158,79.4559
2159,80.0882
2160,80.7500
2161,81.5294
2162,82.1961
2163,82.8529
2164,83.9265
2165,85.1127
2166,86.2598
2167,87.4657
2168,88.8431
2169,90.1814
2170,91.4706
2171,93.1029
2172,94.8774
2173,96.4363
2174,97.9069
2175,99.5441
2176,101.2549
2177,102.7990
2178,104.5735
2179,106.3824
2180,107.9461
2181,109.8726
2182,111.0294
2183,112.3627
2184,113.9314
2185,114.6912
2186,115.7990
2187,116.7696
2188,117.4951
2189,118.5294
2190,118.6520
2191,119.1078
2192,118.6863
2193,118.6520
2194,117.9951
2195,117.3431
2196,116.4461
2197,115.5098
2198,114.3186
2199,112.6226
2200,111.3333
2201,109.6422
2202,108.0735
2203,106.0294
2204,104.3039
2205,102.4363
2206,100.5343
2207,98.7990
2208,97.0441
2209,95.3235
2210,93.8726
2211,92.2402
2212,91.0196
2213,89.7990
2214,88.7696
2215,87.8873
2216,86.6274
2217,85.7549
2218,84.6274
2219,83.9510
2220,83.3235
2221,82.5490
2222,81.9755
2223,81.4853
2224,81.0882
2225,80.6912
2226,79.8088
2227,79.7108
2228,78.9314
2229,78.5294
2230,78.1078
2231,77.8284
2232,77.7010
2233,77.2402
2234,77.2451
2235,76.6569
2236,76.5588
2237,76.2696
2238,75.7647
2239,75.6912
2240,75.3284
2241,75.2010
2242,74.8088
2243,74.3578
2244,73.8333
2245,73.5343
2246,73.1618
2247,72.7353
2248,72.1422
2249,71.5931
2250,71.1716
2251,70.6716
2252,70.2108
2253,69.6373
2254,69.1324
2255,68.5637
2256,68.1569
2257,67.3186
2258,66.7745
2259,66.3873
2260,65.6274
2261,65.1127
2262,64.4461
2263,63.9510
2264,63.3971
2265,62.8284
2266,62.4020
2267,61.9118
2268,61.2598
2269,60.7108
2270,60.2157
2271,59.5392
2272,59.1127
2273,58.6078
2274,58.0735
2275,57.4412
2276,56.9804
2277,56.5245
2278,56.2598
2279,55.3873
2280,55.1863
2281,54.6667
2282,54.1127
2283,53.6324
2284,53.4412
2285,52.6814
2286,52.5637
2287,52.3431
2288,51.5637
2289,51.4559
2290,51.1029
2291,50.9559
2292,50.2843
2293,50.1961
2294,49.9559
2295,49.6324
2296,49.4363
2297,49.1176
2298,48.9412
2299,48.4069
2300,48.2745
2301,48.2843
2302,47.7402
2303,47.6667
2304,47.3382
2305,47.0833
2306,46.8873
2307,46.7059
2308,46.4657
2309,46.2892
2310,46.1814
2311,46.2059
2312,46.0735
2313,45.9510
2314,45.9608
2315,45.6569
2316,45.6176
2317,45.4706
2318,45.6078
2319,45.4706
2320,45.5098
2321,45.6618
2322,45.4755
2323,45.7255
2324,45.5392
2325,46.0637
2326,46.0980
2327,46.1029
2328,46.2990
2329,46.6569
2330,46.8529
2331,47.0980
2332,47.3824
2333,47.8039
2334,47.7500
2335,48.0490
2336,48.4363
2337,48.4804
2338,48.8578
2339,48.9657
2340,49.4167
2341,49.7059
2342,50.0833
2343,50.3382
2344,50.5441
2345,50.9804
2346,51.3922
2347,51.8627
2348,52.1225
2349,52.5196
2350,52.9657
2351,53.3725
2352,53.9265
2353,54.2549
2354,54.5637
2355,55.3137
2356,55.3333
2357,56.1814
2358,56.8088
2359,57.1324
2360,57.4706
2361,58.2794
2362,58.8088
2363,59.4461
2364,59.8431
2365,60.6029
2366,61.2255
2367,61.7598
2368,62.4510
2369,63.1324
2370,63.5686
2371,64.2598
2372,65.0882
2373,65.6618
2374,66.1324
2375,66.8774
2376,67.4657
2377,68.1912
2378,68.7745
2379,69.2647
2380,69.9804
2381,70.6618
2382,71.2108
2383,71.6274
2384,72.1078
2385,72.4902
2386,72.8627
2387,73.3922
2388,74.0441
2389,74.4804
2390,74.6814
2391,75.0196
2392,75.5245
2393,75.7206
2394,76.1471
2395,76.4657
2396,76.7990
2397,77.1863
2398,77.3824
2399,77.6863
2400,77.9461
2401,78.5147
2402,78.7892
2403,79.1765
2404,79.3922
2405,79.9902
2406,80.3774
2407,80.9559
2408,81.6078
2409,82.5343
2410,83.2157
2411,83.8726
2412,84.5147
2413,85.5735
2414,86.5735
2415,87.7451
2416,88.9216
2417,90.0882
2418,91.2010
2419,92.6274
2420,94.1569
2421,95.5980
2422,97.0588
2423,98.9265
2424,100.2549
2425,101.8578
2426,103.5833
2427,105.6520
2428,107.0147
2429,108.6814
2430,110.3137
2431,111.9804
2432,113.3137
2433,114.7206
2434,115.9363
2435,117.2059
2436,118.2108
2437,119.0980
2438,119.6324
2439,120.5784
2440,120.8824
2441,120.9951
2442,121.0245
2443,120.6078
2444,120.0343
2445,119.6324
2446,118.7990
2447,117.4314
2448,116.6422
2449,115.3186
2450,113.8824
2451,111.9363
2452,110.3873
2453,108.5735
2454,106.4069
2455,104.6373
2456,102.9559
2457,101.0098
2458,99.1078
2459,97.6520
2460,95.8039
2461,94.0441
2462,92.5637
2463,91.1716
2464,89.9902
2465,88.8578
2466,87.8382
2467,86.9853
2468,85.9853
2469,84.9755
2470,84.2843
2471,83.8382
2472,83.1814
2473,82.4167
2474,81.9363
2475,81.4216
2476,80.8873
2477,80.5000
2478,79.8824
2479,79.5147
2480,79.3726
2481,78.9020
2482,78.6127
2483,78.5441
2484,78.1127
2485,77.5539
2486,77.2108
2487,77.1422
2488,76.7549
2489,76.5294
2490,76.3284
2491,76.0539
2492,75.4363
2493,75.2696
2494,75.2304
2495,74.8088
2496,74.1765
2497,73.7647
2498,73.1912
2499,73.0196
2500,72.2500
2501,71.8431
2502,71.3284
2503,70.8431
2504,70.2402
2505,69.5343
2506,68.9167
2507,68.6176
2508,67.6618
2509,67.1618
2510,66.8235
2511,66.1814
2512,65.5588
2513,65.0000
2514,64.7157
2515,63.9510
2516,63.5931
2517,62.8333
2518,62.1225
2519,61.5637
2520,61.2010
2521,60.7451
2522,59.8725
2523,59.5098
2524,58.9412
2525,58.3627
2526,57.8627
2527,57.3725
2528,57.0441
2529,56.4118
2530,56.0147
2531,55.4265
2532,55.0000
2533,54.5833
2534,54.1078
2535,53.7108
2536,53.2696
2537,52.9069
2538,52.2843
2539,52.0147
2540,51.7206
2541,51.3578
2542,50.9559
2543,50.6667
2544,50.1569
2545,50.2010
2546,49.5245
2547,49.4069
2548,49.2451
2549,49.0931
2550,48.5441
2551,48.2990
2552,48.1078
2553,47.8676
2554,47.5588
2555,47.4951
2556,47.1471
2557,47.1029
2558,46.6078
2559,46.4657
2560,46.4020
2561,45.9510
2562,45.9510
2563,45.7696
2564,45.8431
2565,45.7304
2566,45.6520
2567,45.5735
2568,45.5441
2569,45.5245
2570,45.1324
2571,45.3284
2572,45.4216
2573,45.3922
2574,45.6373
2575,45.7696
2576,45.4755
2577,45.7843
2578,46.0735
2579,46.0196
2580,46.3725
2581,46.6765
2582,46.7500
2583,47.1078
2584,47.4314
2585,47.8039
2586,47.8186
2587,47.9853
2588,48.3284
2589,48.8284
2590,48.8480
2591,49.2108
2592,49.8137
2593,50.0049
2594,49.9755
2595,50.4706
2596,50.9755
2597,51.3873
2598,51.6078
2599,51.8529
2600,52.5735
2601,53.0980
2602,53.4118
2603,53.8284
2604,54.1324
2605,54.5000
2606,55.1029
2607,55.6373
2608,56.1569
2609,56.9069
2610,57.2108
2611,57.4951
2612,57.9706
2613,58.8284
2614,59.3480
2615,60.0098
2616,60.3431
2617,61.1471
2618,61.7500
2619,62.5000
2620,63.0784
2621,63.5686
2622,64.2157
2623,64.9020
2624,65.4902
2625,65.9804
2626,67.0833
2627,67.4363
2628,68.3529
2629,68.9363
2630,69.2549
2631,70.0098
2632,70.5245
2633,71.2647
2634,72.0196
2635,72.4069
2636,72.8039
2637,73.5784
2638,73.9951
2639,74.3922
2640,74.8088
2641,75.2598
2642,75.8676
2643,76.0833
2644,76.6520
2645,76.8676
2646,77.2402
2647,77.5735
2648,77.7990
2649,78.4167
2650,78.9706
2651,79.0539
2652,79.2206
2653,79.5294
2654,79.7794
2655,80.1520
2656,80.2598
2657,80.7010
2658,81.0147
2659,81.7206
2660,82.2304
2661,82.9020
2662,83.3186
2663,83.8726
2664,84.4461
2665,85.0441
2666,85.8726
2667,86.6912
2668,87.7500
2669,88.8382
2670,90.1912
2671,91.3873
2672,92.7010
2673,94.1029
2674,95.3186
2675,96.8627
2676,98.4216
2677,99.9657
2678,101.3480
2679,102.9804
2680,104.4412
2681,106.3480
2682,108.2157
2683,109.7304
2684,111.2892
2685,113.1324
2686,114.3529
2687,115.6814
2688,117.1618
2689,118.0441
2690,119.0637
2691,120.1373
2692,120.5539
2693,121.2941
2694,121.4167
2695,121.8627
2696,121.9314
2697,121.8431
2698,121.3824
2699,121.4216
2700,120.2451
2701,119.3873
2702,118.2696
2703,116.9363
2704,115.3284
2705,113.6373
2706,111.5980
2707,110.0098
2708,108.2255
2709,105.8971
2710,104.3480
2711,102.2794
2712,100.1520
2713,98.5392
2714,96.7941
2715,95.4069
2716,93.8382
2717,92.3088
2718,91.1029
2719,89.9559
2720,88.7892
2721,87.8431
2722,86.8971
2723,86.4265
2724,85.5343
2725,84.5539
2726,83.9608
2727,83.3824
2728,82.6863
2729,82.1520
2730,81.6422
2731,81.0882
2732,80.5294
2733,80.2549
2734,79.6912
2735,79.4412
2736,78.9020
2737,78.5098
2738,78.3235
2739,77.9510
2740,77.4216
2741,77.2402
2742,76.8235
2743,76.4020
2744,76.2598
2745,75.9657
2746,75.5980
2747,75.2941
2748,75.0000
2749,74.7010
2750,74.5049
2751,74.1324
2752,73.4363
2753,73.0000
2754,72.4755
2755,72.1029
2756,71.5588
2757,71.0833
2758,70.5588
2759,70.1716
2760,69.4167
2761,68.8480
2762,68.1274
2763,67.6863
2764,67.2647
2765,66.4559
2766,65.9755
2767,65.4118
2768,64.8382
2769,64.4363
2770,63.5931
2771,63.1520
2772,62.7745
2773,62.1863
2774,61.4804
2775,60.8676
2776,60.3039
2777,60.0098
2778,59.1078
2779,59.1520
2780,58.3088
2781,58.1373
2782,57.5049
2783,57.1029
2784,56.7206
2785,56.4755
2786,55.7892
2787,55.5294
2788,55.0392
2789,54.6912
2790,54.1275
2791,53.9510
2792,53.5196
2793,53.1618
2794,52.7451
2795,52.2402
2796,51.7304
2797,51.0588
2798,50.7157
2799,50.6176
2800,49.9706
2801,49.4657
2802,49.1422
2803,48.6520
2804,48.4412
2805,47.9559
2806,47.7843
2807,47.7745
2808,47.6275
2809,47.4314
2810,47.3039
2811,47.0637
2812,46.8529
2813,46.9216
2814,46.7059
2815,46.6275
2816,46.5441
2817,46.1667
2818,45.7843
2819,45.1422
2820,44.5686
2821,44.5931
2822,44.3775
2823,44.1912
2824,44.6373
2825,44.5882
2826,44.7451
2827,45.2500
2828,45.3922
2829,45.6569
2830,45.3382
2831,45.5931
2832,45.5833
2833,45.5490
2834,45.5833
2835,45.8284
2836,45.6422
2837,45.8480
2838,46.4559
2839,46.6078
2840,46.9706
2841,47.3382
2842,47.5000
2843,47.7990
2844,48.1029
2845,47.9314
2846,48.2108
2847,48.7696
2848,49.0000
2849,49.3137
2850,49.8039
2851,49.9951
2852,50.1863
2853,50.7990
2854,51.0833
2855,51.6127
2856,51.9020
2857,52.4510
2858,52.9069
2859,53.2157
2860,53.6961
2861,53.9510
2862,54.3725
2863,55.0539
2864,55.7549
2865,56.3431
2866,56.9167
2867,57.0392
2868,57.5343
2869,58.2892
2870,58.7941
2871,59.3775
2872,59.8627
2873,60.4657
2874,61.3333
2875,61.8088
2876,62.4510
2877,62.9951
2878,63.8039
2879,64.1863
2880,65.0490
2881,65.7010
2882,66.2794
2883,67.0784
2884,67.5980
2885,68.1373
2886,68.6569
2887,69.4706
2888,70.0245
2889,70.8186
2890,71.5196
2891,72.1373
2892,72.5686
2893,73.2941
2894,73.5833
2895,74.3186
2896,74.9657
2897,75.3431
2898,75.5833
2899,76.3971
2900,76.9314
2901,77.0784
2902,77.2108
2903,77.6765
2904,78.0245
2905,78.2892
2906,78.5392
2907,79.5686
2908,79.2108
2909,79.0980
2910,79.4902
2911,79.7206
2912,80.1274
2913,80.4559
2914,80.8578
2915,81.3873
2916,81.2402
2917,81.7353
2918,82.4804
2919,83.0833
2920,83.1863
2921,84.1176
2922,84.6471
2923,85.4363
2924,86.0294
2925,87.0392
2926,87.9902
2927,89.1569
2928,90.4314
2929,91.2549
2930,92.5490
2931,94.1324
2932,95.2892
2933,96.8627
2934,98.2010
2935,99.8039
2936,101.6176
2937,103.0098
2938,104.5490
2939,106.3529
2940,107.5735
2941,109.3039
2942,110.8627
2943,112.5196
2944,113.3824
2945,114.9804
2946,116.0735
2947,117.2500
2948,118.2647
2949,119.3137
2950,120.0637
2951,120.7353
2952,120.9853
2953,121.7157
2954,121.6814
2955,121.5147
2956,121.0784
2957,121.0147
2958,120.4804
2959,119.5784
2960,118.1569
2961,117.2500
2962,115.9069
2963,114.5833
2964,113.2059
2965,111.2794
2966,109.2255
2967,107.7108
2968,105.8578
2969,103.9461
2970,102.3235
2971,100.4657
2972,98.7108
2973,96.9853
2974,95.3186
2975,93.8382
2976,92.2304
2977,91.2500
2978,89.9951
2979,88.6274
2980,87.5539
2981,86.6127
2982,85.5784
2983,84.8235
2984,84.0980
2985,83.5588
2986,83.0490
2987,82.6520
2988,81.9265
2989,81.5588
2990,80.9020
2991,80.3578
2992,80.1324
2993,79.9412
2994,79.5490
2995,79.1569
2996,79.0833
2997,78.7353
2998,78.3186
2999,77.9265
3000,77.9559
3001,77.6274
3002,77.3431
3003,77.1422
3004,76.7941
3005,76.5245
3006,76.1029
3007,75.9167
3008,75.3333
3009,74.9706
3010,74.4853
3011,74.3480
3012,74.0098
3013,73.5980
3014,72.9804
3015,72.6226
3016,72.1961
3017,71.3333
3018,70.9902
3019,70.4461
3020,69.6569
3021,68.9951
3022,68.5000
3023,68.1618
3024,67.3333
3025,66.7010
3026,65.9706
3027,65.3627
3028,64.7402
3029,64.0637
3030,63.6520
3031,62.9069
3032,62.3922
3033,61.9706
3034,61.3824
3035,60.8873
3036,60.1863
3037,59.6275
3038,59.2059
3039,58.9461
3040,58.0637
3041,57.5441
3042,57.0980
3043,56.5931
3044,56.1765
3045,55.6422
3046,55.1373
3047,54.7059
3048,54.1127
3049,53.6961
3050,53.3137
3051,52.8480
3052,52.5392
3053,51.8235
3054,51.5931
3055,51.2108
3056,50.8775
3057,50.5098
3058,50.1520
3059,49.7549
3060,49.7304
3061,49.1422
3062,48.9755
3063,48.7353
3064,48.3480
3065,48.1078
3066,47.6961
3067,47.5098
3068,47.2206
3069,47.0343
3070,46.9412
3071,46.6618
3072,46.0245
3073,45.9755
3074,45.7892
3075,45.7990
3076,45.2157
3077,45.1225
3078,44.9559
3079,44.6029
