ts_ext,pixels,multiplicity,vertical_dimension,horizontal_dimension,ratio_x_y,ratio_x_y_bin,density
31117322,"[(109, 329)]",1,1,1,1.0,1.0,1.0
31259905,"[(176, 5)]",1,1,1,1.0,1.0,1.0
31288746,"[(132, 302)]",1,1,1,1.0,1.0,1.0
31291952,"[(390, 413)]",1,1,1,1.0,1.0,1.0
31292483,"[(180, 335)]",1,1,1,1.0,1.0,1.0
31300397,"[(251, 444)]",1,1,1,1.0,1.0,1.0
31309456,"[(13, 210)]",1,1,1,1.0,1.0,1.0
31309513,"[(13, 210)]",1,1,1,1.0,1.0,1.0
31313001,"[(369, 108)]",1,1,1,1.0,1.0,1.0
31317227,"[(108, 392)]",1,1,1,1.0,1.0,1.0
31333968,"[(109, 329)]",1,1,1,1.0,1.0,1.0
31334022,"[(109, 329)]",1,1,1,1.0,1.0,1.0
31479318,"[(402, 170)]",1,1,1,1.0,1.0,1.0
31496388,"[(45, 299), (45, 300)]",2,1,2,2.0,2.0,1.0
31496432,"[(45, 300)]",1,1,1,1.0,1.0,1.0
31496447,"[(35, 321)]",1,1,1,1.0,1.0,1.0
31500167,"[(109, 458)]",1,1,1,1.0,1.0,1.0
31500224,"[(109, 458)]",1,1,1,1.0,1.0,1.0
31503956,"[(404, 6)]",1,1,1,1.0,1.0,1.0
31520935,"[(89, 140)]",1,1,1,1.0,1.0,1.0
31642514,"[(404, 199)]",1,1,1,1.0,1.0,1.0
31651119,"[(413, 138)]",1,1,1,1.0,1.0,1.0
31651216,"[(172, 4)]",1,1,1,1.0,1.0,1.0
31675584,"[(412, 218)]",1,1,1,1.0,1.0,1.0
31683989,"[(161, 304)]",1,1,1,1.0,1.0,1.0
31692252,"[(93, 286)]",1,1,1,1.0,1.0,1.0
31695887,"[(91, 98)]",1,1,1,1.0,1.0,1.0
31696047,"[(20, 164)]",1,1,1,1.0,1.0,1.0
31700670,"[(123, 186)]",1,1,1,1.0,1.0,1.0
31708504,"[(109, 329)]",1,1,1,1.0,1.0,1.0
31713021,"[(335, 415)]",1,1,1,1.0,1.0,1.0
31720519,"[(4, 8)]",1,1,1,1.0,1.0,1.0
31720697,"[(331, 82), (331, 82), (331, 81)]",3,1,2,2.0,2.0,1.0
31870996,"[(378, 191)]",1,1,1,1.0,1.0,1.0
31879123,"[(406, 199)]",1,1,1,1.0,1.0,1.0
31879253,"[(338, 214)]",1,1,1,1.0,1.0,1.0
31879796,"[(204, 441)]",1,1,1,1.0,1.0,1.0
31887737,"[(136, 153)]",1,1,1,1.0,1.0,1.0
31895790,"[(229, 21)]",1,1,1,1.0,1.0,1.0
31904244,"[(22, 207)]",1,1,1,1.0,1.0,1.0
31912110,"[(146, 52)]",1,1,1,1.0,1.0,1.0
32037984,"[(0, 379), (0, 380), (0, 379)]",3,1,2,2.0,2.0,1.0
32038084,"[(0, 380)]",1,1,1,1.0,1.0,1.0
32050366,"[(348, 221)]",1,1,1,1.0,1.0,1.0
32050863,"[(231, 101)]",1,1,1,1.0,1.0,1.0
32059130,"[(122, 81)]",1,1,1,1.0,1.0,1.0
32062761,"[(83, 359), (83, 360), (83, 359)]",3,1,2,2.0,2.0,1.0
32062843,"[(83, 360)]",1,1,1,1.0,1.0,1.0
32066478,"[(411, 369)]",1,1,1,1.0,1.0,1.0
32066880,"[(170, 365), (170, 366), (170, 365)]",3,1,2,2.0,2.0,1.0
32066936,"[(312, 257)]",1,1,1,1.0,1.0,1.0
32085832,"[(306, 98)]",1,1,1,1.0,1.0,1.0
32091675,"[(163, 320)]",1,1,1,1.0,1.0,1.0
32091739,"[(206, 365)]",1,1,1,1.0,1.0,1.0
32112038,"[(256, 110)]",1,1,1,1.0,1.0,1.0
32238146,"[(302, 405)]",1,1,1,1.0,1.0,1.0
32246036,"[(367, 356)]",1,1,1,1.0,1.0,1.0
32262870,"[(105, 445)]",1,1,1,1.0,1.0,1.0
32270636,"[(393, 166)]",1,1,1,1.0,1.0,1.0
32274783,"[(124, 437)]",1,1,1,1.0,1.0,1.0
32279466,"[(57, 378)]",1,1,1,1.0,1.0,1.0
32283125,"[(61, 369)]",1,1,1,1.0,1.0,1.0
32283249,"[(109, 329)]",1,1,1,1.0,1.0,1.0
32283309,"[(109, 329)]",1,1,1,1.0,1.0,1.0
32291569,"[(190, 431)]",1,1,1,1.0,1.0,1.0
32291919,"[(326, 218)]",1,1,1,1.0,1.0,1.0
32295766,"[(63, 265)]",1,1,1,1.0,1.0,1.0
32299666,"[(200, 363)]",1,1,1,1.0,1.0,1.0
32299907,"[(109, 329)]",1,1,1,1.0,1.0,1.0
32299962,"[(109, 329)]",1,1,1,1.0,1.0,1.0
32303862,"[(56, 172)]",1,1,1,1.0,1.0,1.0
32311806,"[(172, 23)]",1,1,1,1.0,1.0,1.0
32316386,"[(377, 397)]",1,1,1,1.0,1.0,1.0
32433873,"[(404, 42)]",1,1,1,1.0,1.0,1.0
32437847,"[(78, 382)]",1,1,1,1.0,1.0,1.0
32458318,"[(197, 306)]",1,1,1,1.0,1.0,1.0
32462700,"[(259, 362)]",1,1,1,1.0,1.0,1.0
32466527,"[(109, 329)]",1,1,1,1.0,1.0,1.0
32466540,"[(214, 332)]",1,1,1,1.0,1.0,1.0
32466594,"[(109, 329)]",1,1,1,1.0,1.0,1.0
32470557,"[(136, 245)]",1,1,1,1.0,1.0,1.0
32470857,"[(184, 356)]",1,1,1,1.0,1.0,1.0
32470981,"[(109, 329)]",1,1,1,1.0,1.0,1.0
32470985,"[(316, 334)]",1,1,1,1.0,1.0,1.0
32478810,"[(291, 166), (291, 165)]",2,1,2,2.0,2.0,1.0
32483079,"[(362, 344)]",1,1,1,1.0,1.0,1.0
32487000,"[(257, 188)]",1,1,1,1.0,1.0,1.0
32491333,"[(202, 272)]",1,1,1,1.0,1.0,1.0
32491414,"[(6, 308)]",1,1,1,1.0,1.0,1.0
32491572,"[(124, 282), (124, 281)]",2,1,2,2.0,2.0,1.0
32499638,"[(30, 392), (30, 391)]",2,1,2,2.0,2.0,1.0
32536699,"[(376, 27)]",1,1,1,1.0,1.0,1.0
32645794,"[(298, 321)]",1,1,1,1.0,1.0,1.0
32645808,"[(109, 329)]",1,1,1,1.0,1.0,1.0
32658265,"[(301, 212), (301, 211)]",2,1,2,2.0,2.0,1.0
32658322,"[(301, 212)]",1,1,1,1.0,1.0,1.0
32658580,"[(232, 202)]",1,1,1,1.0,1.0,1.0
32658619,"[(262, 61)]",1,1,1,1.0,1.0,1.0
32666261,"[(63, 440)]",1,1,1,1.0,1.0,1.0
32675116,"[(293, 247)]",1,1,1,1.0,1.0,1.0
32699334,"[(320, 424)]",1,1,1,1.0,1.0,1.0
32699469,"[(245, 326)]",1,1,1,1.0,1.0,1.0
32699472,"[(109, 329)]",1,1,1,1.0,1.0,1.0
32699512,"[(245, 326)]",1,1,1,1.0,1.0,1.0
32707694,"[(353, 451)]",1,1,1,1.0,1.0,1.0
32816774,"[(334, 105)]",1,1,1,1.0,1.0,1.0
32825002,"[(263, 49)]",1,1,1,1.0,1.0,1.0
32841438,"[(212, 259)]",1,1,1,1.0,1.0,1.0
32845873,"[(54, 443)]",1,1,1,1.0,1.0,1.0
32886517,"[(22, 17)]",1,1,1,1.0,1.0,1.0
33016513,"[(79, 204)]",1,1,1,1.0,1.0,1.0
33049927,"[(186, 257)]",1,1,1,1.0,1.0,1.0
33053471,"[(401, 271)]",1,1,1,1.0,1.0,1.0
33061963,"[(162, 238)]",1,1,1,1.0,1.0,1.0
33062121,"[(261, 381)]",1,1,1,1.0,1.0,1.0
33062496,"[(18, 436)]",1,1,1,1.0,1.0,1.0
33066120,"[(103, 252)]",1,1,1,1.0,1.0,1.0
33074652,"[(394, 277)]",1,1,1,1.0,1.0,1.0
33094617,"[(98, 23)]",1,1,1,1.0,1.0,1.0
33183197,"[(306, 98)]",1,1,1,1.0,1.0,1.0
33245300,"[(17, 303)]",1,1,1,1.0,1.0,1.0
33249208,"[(287, 456)]",1,1,1,1.0,1.0,1.0
33257370,"[(310, 476)]",1,1,1,1.0,1.0,1.0
33262155,"[(109, 329)]",1,1,1,1.0,1.0,1.0
33437199,"[(66, 455)]",1,1,1,1.0,1.0,1.0
33453716,"[(171, 337)]",1,1,1,1.0,1.0,1.0
33453756,"[(109, 329)]",1,1,1,1.0,1.0,1.0
33466155,"[(251, 180)]",1,1,1,1.0,1.0,1.0
33482125,"[(188, 407)]",1,1,1,1.0,1.0,1.0
33510854,"[(111, 1)]",1,1,1,1.0,1.0,1.0
33607815,"[(360, 272)]",1,1,1,1.0,1.0,1.0
33624100,"[(336, 354)]",1,1,1,1.0,1.0,1.0
33624149,"[(313, 306)]",1,1,1,1.0,1.0,1.0
33632838,"[(359, 302)]",1,1,1,1.0,1.0,1.0
33648717,"[(375, 410)]",1,1,1,1.0,1.0,1.0
33648814,"[(109, 329)]",1,1,1,1.0,1.0,1.0
33648874,"[(109, 329)]",1,1,1,1.0,1.0,1.0
33657673,"[(51, 180)]",1,1,1,1.0,1.0,1.0
33657713,"[(51, 180)]",1,1,1,1.0,1.0,1.0
33661074,"[(201, 73)]",1,1,1,1.0,1.0,1.0
33665517,"[(130, 328)]",1,1,1,1.0,1.0,1.0
33665518,"[(109, 329)]",1,1,1,1.0,1.0,1.0
33665584,"[(109, 329)]",1,1,1,1.0,1.0,1.0
33803577,"[(347, 463)]",1,1,1,1.0,1.0,1.0
33816294,"[(279, 17)]",1,1,1,1.0,1.0,1.0
33824302,"[(81, 189)]",1,1,1,1.0,1.0,1.0
33824557,"[(124, 122)]",1,1,1,1.0,1.0,1.0
33840994,"[(262, 107)]",1,1,1,1.0,1.0,1.0
33845075,"[(20, 383)]",1,1,1,1.0,1.0,1.0
33869340,"[(251, 63)]",1,1,1,1.0,1.0,1.0
34007595,"[(241, 117)]",1,1,1,1.0,1.0,1.0
34007641,"[(189, 117)]",1,1,1,1.0,1.0,1.0
34007755,"[(252, 44)]",1,1,1,1.0,1.0,1.0
34023836,"[(312, 279)]",1,1,1,1.0,1.0,1.0
34036277,"[(82, 273)]",1,1,1,1.0,1.0,1.0
34052878,"[(259, 280)]",1,1,1,1.0,1.0,1.0
34053094,"[(348, 380)]",1,1,1,1.0,1.0,1.0
34056636,"[(178, 476)]",1,1,1,1.0,1.0,1.0
34056907,"[(67, 441)]",1,1,1,1.0,1.0,1.0
34069303,"[(333, 98)]",1,1,1,1.0,1.0,1.0
34069377,"[(333, 98)]",1,1,1,1.0,1.0,1.0
34085654,"[(296, 15)]",1,1,1,1.0,1.0,1.0
34085695,"[(296, 16), (296, 15)]",2,1,2,2.0,2.0,1.0
34216057,"[(353, 9)]",1,1,1,1.0,1.0,1.0
34219538,"[(317, 210)]",1,1,1,1.0,1.0,1.0
34231784,"[(3, 444)]",1,1,1,1.0,1.0,1.0
34239877,"[(7, 475)]",1,1,1,1.0,1.0,1.0
34252305,"[(353, 23)]",1,1,1,1.0,1.0,1.0
34256945,"[(109, 329)]",1,1,1,1.0,1.0,1.0
34256994,"[(109, 329)]",1,1,1,1.0,1.0,1.0
34260507,"[(354, 13), (354, 14)]",2,1,2,2.0,2.0,1.0
34260941,"[(42, 164)]",1,1,1,1.0,1.0,1.0
34265219,"[(109, 329)]",1,1,1,1.0,1.0,1.0
34265269,"[(109, 329)]",1,1,1,1.0,1.0,1.0
34407063,"[(350, 254)]",1,1,1,1.0,1.0,1.0
34407131,"[(277, 188)]",1,1,1,1.0,1.0,1.0
34407177,"[(277, 188)]",1,1,1,1.0,1.0,1.0
34407236,"[(200, 127)]",1,1,1,1.0,1.0,1.0
34407482,"[(268, 68)]",1,1,1,1.0,1.0,1.0
34414978,"[(409, 392)]",1,1,1,1.0,1.0,1.0
34415468,"[(322, 221), (322, 222)]",2,1,2,2.0,2.0,1.0
34419554,"[(109, 329)]",1,1,1,1.0,1.0,1.0
34419563,"[(154, 333)]",1,1,1,1.0,1.0,1.0
34419593,"[(226, 360)]",1,1,1,1.0,1.0,1.0
34419612,"[(109, 329)]",1,1,1,1.0,1.0,1.0
34419670,"[(285, 368)]",1,1,1,1.0,1.0,1.0
34435586,"[(167, 54), (166, 54)]",2,2,1,0.5,0.5,1.0
34439745,"[(274, 434)]",1,1,1,1.0,1.0,1.0
34444047,"[(108, 188)]",1,1,1,1.0,1.0,1.0
34448154,"[(274, 326)]",1,1,1,1.0,1.0,1.0
34448185,"[(109, 329)]",1,1,1,1.0,1.0,1.0
34448236,"[(109, 329)]",1,1,1,1.0,1.0,1.0
34452559,"[(353, 258)]",1,1,1,1.0,1.0,1.0
34582322,"[(71, 78)]",1,1,1,1.0,1.0,1.0
34590676,"[(23, 46)]",1,1,1,1.0,1.0,1.0
34607499,"[(344, 25)]",1,1,1,1.0,1.0,1.0
34615264,"[(133, 189)]",1,1,1,1.0,1.0,1.0
34615495,"[(358, 138)]",1,1,1,1.0,1.0,1.0
34623648,"[(141, 306)]",1,1,1,1.0,1.0,1.0
34623696,"[(141, 306)]",1,1,1,1.0,1.0,1.0
34635574,"[(179, 169)]",1,1,1,1.0,1.0,1.0
34635669,"[(164, 263), (164, 264)]",2,1,2,2.0,2.0,1.0
34643997,"[(237, 132)]",1,1,1,1.0,1.0,1.0
34644048,"[(237, 132)]",1,1,1,1.0,1.0,1.0
34647949,"[(60, 471)]",1,1,1,1.0,1.0,1.0
34648209,"[(250, 441)]",1,1,1,1.0,1.0,1.0
34648398,"[(267, 342)]",1,1,1,1.0,1.0,1.0
34790584,"[(305, 40)]",1,1,1,1.0,1.0,1.0
34807053,"[(28, 133)]",1,1,1,1.0,1.0,1.0
34811101,"[(144, 344)]",1,1,1,1.0,1.0,1.0
34835206,"[(29, 77)]",1,1,1,1.0,1.0,1.0
34835561,"[(259, 137), (259, 138)]",2,1,2,2.0,2.0,1.0
34839816,"[(58, 208)]",1,1,1,1.0,1.0,1.0
34844178,"[(292, 343)]",1,1,1,1.0,1.0,1.0
34852606,"[(413, 306)]",1,1,1,1.0,1.0,1.0
34965544,"[(97, 43)]",1,1,1,1.0,1.0,1.0
35011128,"[(31, 459)]",1,1,1,1.0,1.0,1.0
35014576,"[(165, 412)]",1,1,1,1.0,1.0,1.0
35014716,"[(213, 360)]",1,1,1,1.0,1.0,1.0
35014788,"[(213, 360)]",1,1,1,1.0,1.0,1.0
35018384,"[(356, 67)]",1,1,1,1.0,1.0,1.0
35027592,"[(109, 329)]",1,1,1,1.0,1.0,1.0
35027600,"[(23, 343)]",1,1,1,1.0,1.0,1.0
35027645,"[(109, 329)]",1,1,1,1.0,1.0,1.0
35043467,"[(167, 154)]",1,1,1,1.0,1.0,1.0
35047862,"[(367, 434)]",1,1,1,1.0,1.0,1.0
35051917,"[(48, 72)]",1,1,1,1.0,1.0,1.0
35052017,"[(142, 182)]",1,1,1,1.0,1.0,1.0
35173701,"[(365, 60)]",1,1,1,1.0,1.0,1.0
35177507,"[(109, 329)]",1,1,1,1.0,1.0,1.0
35177561,"[(109, 329)]",1,1,1,1.0,1.0,1.0
35190293,"[(45, 62)]",1,1,1,1.0,1.0,1.0
35202397,"[(109, 329)]",1,1,1,1.0,1.0,1.0
35202427,"[(58, 338)]",1,1,1,1.0,1.0,1.0
35210731,"[(173, 298)]",1,1,1,1.0,1.0,1.0
35210826,"[(173, 298)]",1,1,1,1.0,1.0,1.0
35214996,"[(103, 110)]",1,1,1,1.0,1.0,1.0
35227003,"[(326, 276)]",1,1,1,1.0,1.0,1.0
35227286,"[(109, 329)]",1,1,1,1.0,1.0,1.0
35227327,"[(109, 329)]",1,1,1,1.0,1.0,1.0
35235599,"[(342, 235)]",1,1,1,1.0,1.0,1.0
35235795,"[(410, 433)]",1,1,1,1.0,1.0,1.0
35243665,"[(396, 273)]",1,1,1,1.0,1.0,1.0
35243777,"[(297, 271)]",1,1,1,1.0,1.0,1.0
35365319,"[(12, 70)]",1,1,1,1.0,1.0,1.0
35393608,"[(372, 301)]",1,1,1,1.0,1.0,1.0
35406051,"[(27, 300)]",1,1,1,1.0,1.0,1.0
35406913,"[(395, 65), (395, 66)]",2,1,2,2.0,2.0,1.0
35410124,"[(389, 137), (389, 138)]",2,1,2,2.0,2.0,1.0
35410659,"[(35, 359)]",1,1,1,1.0,1.0,1.0
35415173,"[(357, 40)]",1,1,1,1.0,1.0,1.0
35431186,"[(239, 261)]",1,1,1,1.0,1.0,1.0
35565030,"[(313, 17)]",1,1,1,1.0,1.0,1.0
35585490,"[(284, 326), (284, 325)]",2,1,2,2.0,2.0,1.0
35605840,"[(109, 329)]",1,1,1,1.0,1.0,1.0
35606456,"[(114, 112)]",1,1,1,1.0,1.0,1.0
35609774,"[(88, 48)]",1,1,1,1.0,1.0,1.0
35614154,"[(246, 362)]",1,1,1,1.0,1.0,1.0
35631003,"[(109, 329)]",1,1,1,1.0,1.0,1.0
35631066,"[(109, 329)]",1,1,1,1.0,1.0,1.0
35643121,"[(344, 111)]",1,1,1,1.0,1.0,1.0
35647214,"[(151, 435), (151, 436)]",2,1,2,2.0,2.0,1.0
35781248,"[(226, 224)]",1,1,1,1.0,1.0,1.0
35785581,"[(31, 379)]",1,1,1,1.0,1.0,1.0
35789453,"[(262, 229)]",1,1,1,1.0,1.0,1.0
35798240,"[(338, 60)]",1,1,1,1.0,1.0,1.0
35806227,"[(272, 203)]",1,1,1,1.0,1.0,1.0
35813980,"[(228, 348)]",1,1,1,1.0,1.0,1.0
35826196,"[(262, 45)]",1,1,1,1.0,1.0,1.0
35826493,"[(242, 146), (242, 145)]",2,1,2,2.0,2.0,1.0
35826664,"[(91, 183)]",1,1,1,1.0,1.0,1.0
35925137,"[(306, 98)]",1,1,1,1.0,1.0,1.0
35976832,"[(72, 376)]",1,1,1,1.0,1.0,1.0
35985144,"[(210, 304), (210, 303)]",2,1,2,2.0,2.0,1.0
35992901,"[(40, 175)]",1,1,1,1.0,1.0,1.0
35992943,"[(103, 149)]",1,1,1,1.0,1.0,1.0
35993615,"[(150, 389)]",1,1,1,1.0,1.0,1.0
35997548,"[(231, 243)]",1,1,1,1.0,1.0,1.0
36001991,"[(312, 455)]",1,1,1,1.0,1.0,1.0
36009785,"[(248, 247)]",1,1,1,1.0,1.0,1.0
36009864,"[(312, 257)]",1,1,1,1.0,1.0,1.0
36009964,"[(109, 329)]",1,1,1,1.0,1.0,1.0
36010027,"[(109, 329)]",1,1,1,1.0,1.0,1.0
36014108,"[(304, 244)]",1,1,1,1.0,1.0,1.0
36034397,"[(342, 7)]",1,1,1,1.0,1.0,1.0
36042576,"[(180, 1)]",1,1,1,1.0,1.0,1.0
36160282,"[(338, 386)]",1,1,1,1.0,1.0,1.0
36164466,"[(71, 179), (71, 180), (71, 179)]",3,1,2,2.0,2.0,1.0
36177054,"[(172, 471), (172, 472)]",2,1,2,2.0,2.0,1.0
36189282,"[(101, 104)]",1,1,1,1.0,1.0,1.0
36192941,"[(401, 163)]",1,1,1,1.0,1.0,1.0
36200731,"[(385, 12)]",1,1,1,1.0,1.0,1.0
36200926,"[(360, 107)]",1,1,1,1.0,1.0,1.0
36201160,"[(231, 90)]",1,1,1,1.0,1.0,1.0
36205269,"[(238, 383)]",1,1,1,1.0,1.0,1.0
36209763,"[(88, 319)]",1,1,1,1.0,1.0,1.0
36213440,"[(154, 458)]",1,1,1,1.0,1.0,1.0
36214250,"[(349, 167)]",1,1,1,1.0,1.0,1.0
36221681,"[(152, 468)]",1,1,1,1.0,1.0,1.0
36238582,"[(393, 405)]",1,1,1,1.0,1.0,1.0
36360307,"[(88, 420)]",1,1,1,1.0,1.0,1.0
36372069,"[(417, 326)]",1,1,1,1.0,1.0,1.0
36384079,"[(3, 104)]",1,1,1,1.0,1.0,1.0
36385335,"[(319, 441)]",1,1,1,1.0,1.0,1.0
36392847,"[(194, 69), (194, 70)]",2,1,2,2.0,2.0,1.0
36393094,"[(230, 243)]",1,1,1,1.0,1.0,1.0
36396997,"[(361, 448)]",1,1,1,1.0,1.0,1.0
36405625,"[(30, 265)]",1,1,1,1.0,1.0,1.0
36409120,"[(0, 94)]",1,1,1,1.0,1.0,1.0
36543557,"[(371, 468)]",1,1,1,1.0,1.0,1.0
36543610,"[(371, 468)]",1,1,1,1.0,1.0,1.0
36551846,"[(237, 454)]",1,1,1,1.0,1.0,1.0
36556065,"[(61, 32)]",1,1,1,1.0,1.0,1.0
36556071,"[(128, 15), (127, 15)]",2,2,1,0.5,0.5,1.0
36576335,"[(128, 324)]",1,1,1,1.0,1.0,1.0
36576365,"[(109, 329)]",1,1,1,1.0,1.0,1.0
36584790,"[(39, 432)]",1,1,1,1.0,1.0,1.0
36588953,"[(165, 224)]",1,1,1,1.0,1.0,1.0
36589052,"[(182, 185)]",1,1,1,1.0,1.0,1.0
36592626,"[(217, 73)]",1,1,1,1.0,1.0,1.0
36593086,"[(341, 235)]",1,1,1,1.0,1.0,1.0
36601029,"[(283, 210)]",1,1,1,1.0,1.0,1.0
36601393,"[(109, 329)]",1,1,1,1.0,1.0,1.0
36601402,"[(34, 330)]",1,1,1,1.0,1.0,1.0
36601449,"[(22, 397)]",1,1,1,1.0,1.0,1.0
36605527,"[(356, 254)]",1,1,1,1.0,1.0,1.0
36609337,"[(153, 205)]",1,1,1,1.0,1.0,1.0
36613019,"[(222, 433)]",1,1,1,1.0,1.0,1.0
36613440,"[(227, 465)]",1,1,1,1.0,1.0,1.0
36613538,"[(269, 359)]",1,1,1,1.0,1.0,1.0
36629838,"[(281, 474)]",1,1,1,1.0,1.0,1.0
36629952,"[(373, 466)]",1,1,1,1.0,1.0,1.0
36629993,"[(373, 466)]",1,1,1,1.0,1.0,1.0
36759769,"[(76, 397)]",1,1,1,1.0,1.0,1.0
36763872,"[(187, 255)]",1,1,1,1.0,1.0,1.0
36763951,"[(185, 94)]",1,1,1,1.0,1.0,1.0
36764315,"[(192, 39), (192, 40)]",2,1,2,2.0,2.0,1.0
36768149,"[(162, 428)]",1,1,1,1.0,1.0,1.0
36776502,"[(178, 385)]",1,1,1,1.0,1.0,1.0
36788619,"[(57, 238)]",1,1,1,1.0,1.0,1.0
36792909,"[(376, 275)]",1,1,1,1.0,1.0,1.0
36800872,"[(229, 185)]",1,1,1,1.0,1.0,1.0
36805083,"[(109, 329)]",1,1,1,1.0,1.0,1.0
36805129,"[(109, 329)]",1,1,1,1.0,1.0,1.0
36808766,"[(389, 97)]",1,1,1,1.0,1.0,1.0
36808839,"[(231, 79)]",1,1,1,1.0,1.0,1.0
36817436,"[(290, 207)]",1,1,1,1.0,1.0,1.0
36959289,"[(384, 303)]",1,1,1,1.0,1.0,1.0
36959403,"[(389, 328)]",1,1,1,1.0,1.0,1.0
36959428,"[(109, 329)]",1,1,1,1.0,1.0,1.0
36959866,"[(111, 439)]",1,1,1,1.0,1.0,1.0
36967849,"[(350, 294)]",1,1,1,1.0,1.0,1.0
36971892,"[(160, 263)]",1,1,1,1.0,1.0,1.0
36980381,"[(213, 219)]",1,1,1,1.0,1.0,1.0
36980411,"[(292, 176)]",1,1,1,1.0,1.0,1.0
36983986,"[(194, 189)]",1,1,1,1.0,1.0,1.0
36984044,"[(311, 162)]",1,1,1,1.0,1.0,1.0
36984149,"[(187, 277)]",1,1,1,1.0,1.0,1.0
36984152,"[(256, 301)]",1,1,1,1.0,1.0,1.0
36992090,"[(292, 39)]",1,1,1,1.0,1.0,1.0
36992098,"[(226, 65)]",1,1,1,1.0,1.0,1.0
36992134,"[(226, 65), (226, 66)]",2,1,2,2.0,2.0,1.0
37001271,"[(31, 461)]",1,1,1,1.0,1.0,1.0
37008668,"[(176, 27)]",1,1,1,1.0,1.0,1.0
37025242,"[(42, 27)]",1,1,1,1.0,1.0,1.0
37151206,"[(242, 372)]",1,1,1,1.0,1.0,1.0
37175905,"[(85, 204)]",1,1,1,1.0,1.0,1.0
37175947,"[(85, 204)]",1,1,1,1.0,1.0,1.0
37216822,"[(378, 1), (378, 2), (378, 1)]",3,1,2,2.0,2.0,1.0
37217115,"[(354, 108)]",1,1,1,1.0,1.0,1.0
37225377,"[(404, 97)]",1,1,1,1.0,1.0,1.0
37326304,"[(300, 404)]",1,1,1,1.0,1.0,1.0
37338913,"[(361, 42)]",1,1,1,1.0,1.0,1.0
37346731,"[(120, 249)]",1,1,1,1.0,1.0,1.0
37351207,"[(119, 426), (119, 425)]",2,1,2,2.0,2.0,1.0
37354855,"[(20, 299)]",1,1,1,1.0,1.0,1.0
37363189,"[(162, 224)]",1,1,1,1.0,1.0,1.0
37379780,"[(165, 354)]",1,1,1,1.0,1.0,1.0
37404384,"[(338, 465)]",1,1,1,1.0,1.0,1.0
37404475,"[(259, 380)]",1,1,1,1.0,1.0,1.0
37496088,"[(306, 98)]",1,1,1,1.0,1.0,1.0
37550607,"[(41, 245)]",1,1,1,1.0,1.0,1.0
37575788,"[(281, 460), (281, 459)]",2,1,2,2.0,2.0,1.0
37587573,"[(75, 405)]",1,1,1,1.0,1.0,1.0
37591992,"[(387, 114)]",1,1,1,1.0,1.0,1.0
37600048,"[(163, 96)]",1,1,1,1.0,1.0,1.0
37705286,"[(94, 47), (94, 48)]",2,1,2,2.0,2.0,1.0
37722077,"[(22, 0)]",1,1,1,1.0,1.0,1.0
37747101,"[(295, 5)]",1,1,1,1.0,1.0,1.0
37758944,"[(271, 295)]",1,1,1,1.0,1.0,1.0
37759180,"[(19, 464)]",1,1,1,1.0,1.0,1.0
37763598,"[(256, 93)]",1,1,1,1.0,1.0,1.0
37775412,"[(95, 316)]",1,1,1,1.0,1.0,1.0
37775802,"[(23, 454)]",1,1,1,1.0,1.0,1.0
37913251,"[(366, 179)]",1,1,1,1.0,1.0,1.0
37933863,"[(141, 396)]",1,1,1,1.0,1.0,1.0
37945975,"[(323, 319)]",1,1,1,1.0,1.0,1.0
37945993,"[(344, 297)]",1,1,1,1.0,1.0,1.0
37954764,"[(222, 153)]",1,1,1,1.0,1.0,1.0
37958869,"[(193, 296)]",1,1,1,1.0,1.0,1.0
37966671,"[(78, 215)]",1,1,1,1.0,1.0,1.0
37987291,"[(99, 400)]",1,1,1,1.0,1.0,1.0
37991311,"[(111, 66)]",1,1,1,1.0,1.0,1.0
38100877,"[(394, 444)]",1,1,1,1.0,1.0,1.0
38125102,"[(339, 161)]",1,1,1,1.0,1.0,1.0
38129848,"[(138, 146)]",1,1,1,1.0,1.0,1.0
38146399,"[(384, 108)]",1,1,1,1.0,1.0,1.0
38154257,"[(245, 389), (245, 390)]",2,1,2,2.0,2.0,1.0
38154309,"[(245, 390)]",1,1,1,1.0,1.0,1.0
38158394,"[(161, 202), (160, 202)]",2,2,1,0.5,0.5,1.0
38170556,"[(159, 415)]",1,1,1,1.0,1.0,1.0
38170834,"[(109, 329)]",1,1,1,1.0,1.0,1.0
38170904,"[(109, 329)]",1,1,1,1.0,1.0,1.0
38174690,"[(136, 146)]",1,1,1,1.0,1.0,1.0
38179036,"[(339, 434)]",1,1,1,1.0,1.0,1.0
38179066,"[(172, 416)]",1,1,1,1.0,1.0,1.0
38179131,"[(339, 434)]",1,1,1,1.0,1.0,1.0
38187466,"[(356, 423)]",1,1,1,1.0,1.0,1.0
38191311,"[(9, 88)]",1,1,1,1.0,1.0,1.0
38199832,"[(57, 196)]",1,1,1,1.0,1.0,1.0
38308366,"[(47, 202)]",1,1,1,1.0,1.0,1.0
38313226,"[(212, 113)]",1,1,1,1.0,1.0,1.0
38337374,"[(261, 275)]",1,1,1,1.0,1.0,1.0
38341745,"[(52, 286)]",1,1,1,1.0,1.0,1.0
38341877,"[(211, 305)]",1,1,1,1.0,1.0,1.0
38342269,"[(226, 355)]",1,1,1,1.0,1.0,1.0
38342346,"[(226, 355)]",1,1,1,1.0,1.0,1.0
38346534,"[(177, 39)]",1,1,1,1.0,1.0,1.0
